player_name,country,player_id,club_team,age,general_position,specific_position,market_value,international_caps,international_goals,goals_per_90,assists_per_90,interceptions,tackles_won,crosses,wc_group,role,versatility
Dayot Upamecano,France,344695.0,Bayern Munich,27.6,DEF,Centre-Back,70000000.0,38,2,0.05,0.05,20.0,24.0,6.0,I,Stopper CB,0.542
Jules Koundé,France,411975.0,Barcelona,27.6,DEF,Right-Back,45000000.0,48,0,0.04,0.13,28.0,24.0,35.0,I,Holding Full-Back,0.455
Manu Koné,France,624690.0,Roma,25.1,MID,Central Midfield,50000000.0,14,0,0.08,0.08,19.0,26.0,1.0,I,Box-to-Box,0.575
Ousmane Dembélé,France,288230.0,Paris Saint-Germain,29.1,ATT,Centre-Forward,100000000.0,59,7,0.97,0.58,0.0,2.0,46.0,I,Poacher,0.465
Aurélien Tchouaméni,France,413112.0,Real Madrid,26.4,MID,Defensive Midfield,100000000.0,46,3,0.04,0.0,34.0,36.0,8.0,I,Deep-Lying Playmaker,0.459
Marcus Thuram,France,318528.0,Inter Milan,28.8,ATT,Centre-Forward,60000000.0,34,3,0.6,0.25,1.0,13.0,19.0,I,Poacher,0.469
Kylian Mbappé,France,342229.0,Real Madrid,27.5,ATT,Centre-Forward,180000000.0,98,56,0.9,0.15,3.0,1.0,25.0,I,Poacher,0.515
Michael Olise,France,566723.0,Bayern Munich,24.5,ATT,Right Winger,130000000.0,17,7,0.57,0.78,14.0,11.0,144.0,I,Inside Forward,0.342
Bradley Barcola,France,708265.0,Paris Saint-Germain,23.8,ATT,Left Winger,70000000.0,20,3,0.57,0.06,12.0,16.0,24.0,I,Traditional Winger,0.762
N'Golo Kanté,France,225083.0,Fenerbahçe,35.2,MID,Defensive Midfield,12000000.0,69,2,0.19,0.0,18.0,19.0,7.0,I,Deep-Lying Playmaker,0.832
Adrien Rabiot,France,182913.0,Milan,31.2,MID,Central Midfield,20000000.0,59,7,0.25,0.16,15.0,26.0,49.0,I,Box-to-Box,0.638
Ibrahima Konaté,France,357119.0,Liverpool,27.0,DEF,Centre-Back,45000000.0,28,0,0.03,0.0,26.0,30.0,3.0,I,Stopper CB,0.406
Mike Maignan,France,182906.0,Milan,30.9,GK,Goalkeeper,38000000.0,40,0,0.0,0.0,1.0,0.0,0.0,I,Goalkeeper,0.0
William Saliba,France,495666.0,Arsenal,25.2,DEF,Centre-Back,90000000.0,32,0,0.04,0.0,15.0,21.0,9.0,I,Stopper CB,0.822
Warren Zaïre-Emery,France,810092.0,Paris Saint-Germain,20.3,MID,Central Midfield,50000000.0,11,1,0.11,0.15,11.0,29.0,15.0,I,Box-to-Box,0.678
Théo Hernandez,France,339808.0,Al-Hilal,28.7,DEF,Left-Back,60000000.0,44,2,0.27,0.15,12.7,18.43,11.12,I,Full-Back,0.619
Désiré Doué,France,914562.0,Paris Saint-Germain,21.0,ATT,Right Winger,90000000.0,7,2,0.44,0.22,8.0,19.0,55.0,I,Inside Forward,0.757
Lucas Hernandez,France,281963.0,Paris Saint-Germain,30.3,DEF,Left-Back,20000000.0,42,0,0.0,0.11,19.0,13.0,15.0,I,Full-Back,0.664
Jean-Philippe Mateta,France,420002.0,Crystal Palace,29.0,ATT,Centre-Forward,40000000.0,4,2,0.44,0.0,6.0,4.0,10.0,I,Target Forward,0.736
Robin Risser,France,743515.0,Lens,21.5,GK,Goalkeeper,10000000.0,0,0,0.0,0.03,0.0,0.0,0.0,I,Goalkeeper,0.0
Rayan Cherki,France,607223.0,Manchester City,22.8,MID,Attacking Midfield,50000000.0,7,2,0.23,0.58,7.0,15.0,70.0,I,Advanced Playmaker,0.416
Maghnes Akliouche,France,745200.0,Monaco,24.3,MID,Right Winger,45000000.0,9,1,0.24,0.24,16.0,23.0,48.0,I,Traditional Winger,0.649
Maxence Lacroix,France,434224.0,Crystal Palace,26.2,DEF,Centre-Back,35000000.0,4,0,0.03,0.07,41.0,34.0,5.0,I,Stopper CB,0.361
Fahad Talib,Iraq,377268.0,Al-Talaba,31.6,GK,Goalkeeper,50000.0,21,0,0.0,0.0,0.0,0.0,0.0,I,Goalkeeper,0.0
Rebin Sulaka,Iraq,217073.0,Port,34.2,DEF,Centre-Back,50000.0,56,1,0.04,0.1,9.33,10.0,43.67,I,Ball-Playing CB,0.336
Hussein Ali,Iraq,585325.0,Pogoń Szczecin,24.3,DEF,Right-Back,400000.0,27,1,0.0,0.0,11.0,18.0,6.0,I,Full-Back,0.489
Zaid Tahseen,Iraq,931147.0,Pakhtakor,25.4,DEF,Centre-Back,50000.0,28,1,0.03,0.01,18.0,20.0,34.2,I,Ball-Playing CB,0.709
Akam Hashim,Iraq,933541.0,Al-Zawraa,27.8,DEF,Centre-Back,50000.0,14,1,0.01,0.0,18.6,13.6,4.8,I,Traditional CB,0.717
Munaf Younis,Iraq,945266.0,Al-Shorta,29.6,DEF,Centre-Back,50000.0,34,1,0.14,0.06,4.4,12.8,38.8,I,Ball-Playing CB,0.426
Youssef Amyn,Iraq,684307.0,AEK Larnaca,22.8,MID,Left Winger,50000.0,27,2,0.02,0.0,14.8,14.6,8.8,I,Wide Playmaker,0.751
Ibrahim Bayesh,Iraq,560957.0,Al Dhafra,26.1,MID,Attacking Midfield,50000.0,76,8,0.1,0.05,6.0,4.8,5.8,I,Attacking Midfielder,0.353
Ali Al-Hamadi,Iraq,610581.0,Luton Town,24.3,ATT,Centre-Forward,2000000.0,20,5,0.12,0.0,19.33,19.0,3.67,I,False Nine,0.401
Mohanad Ali,Iraq,589646.0,Dibba,26.0,ATT,Centre-Forward,350000.0,72,27,0.16,0.16,16.95,9.0,29.88,I,False Nine,0.759
Ahmed Qasem,Iraq,833817.0,Nashville SC,22.9,ATT,Right Winger,50000.0,3,0,0.15,0.07,14.0,11.0,16.0,I,Wide Playmaker,0.6
Jalal Hassan,Iraq,206782.0,Al-Zawraa,35.1,GK,Goalkeeper,50000.0,102,0,0.0,0.0,0.0,0.0,0.0,I,Goalkeeper,0.0
Ali Yousif,Iraq,576265.0,Al-Talaba,30.4,ATT,Centre-Forward,50000.0,7,1,0.0,0.0,18.0,7.0,1.0,I,False Nine,0.852
Zidane Iqbal,Iraq,686845.0,Utrecht,23.1,MID,Central Midfield,3000000.0,25,2,0.0,0.0,3.0,3.0,0.0,I,Pressing CM,0.464
Ahmed Maknzi,Iraq,,Al-Karma,24.7,DEF,,,7,0,,,,,,I,,0.5
Amir Al-Ammari,Iraq,303766.0,Cracovia,28.9,MID,Defensive Midfield,50000.0,51,3,0.12,0.01,5.4,5.6,3.4,I,Box-to-Box DM,0.439
Ali Jasim,Iraq,877672.0,Al-Najma,22.4,ATT,Left Winger,50000.0,36,2,0.01,0.0,10.8,9.4,1.6,I,Wide Playmaker,0.502
Aymen Hussein,Iraq,401054.0,Al-Karma,30.2,ATT,Centre-Forward,50000.0,95,33,0.08,0.03,6.0,8.0,19.8,I,Target Forward,0.448
Kevin Yakob,Iraq,413268.0,AGF,25.7,MID,Central Midfield,600000.0,9,0,0.1,0.1,9.0,8.0,40.0,I,Pressing CM,0.593
Aimar Sher,Iraq,579294.0,Sarpsborg 08,23.5,MID,Central Midfield,750000.0,7,0,0.04,0.0,22.0,38.0,39.0,I,Box-to-Box,0.484
Marko Farji,Iraq,663153.0,Venezia,22.2,ATT,Left Winger,50000.0,12,0,0.0,1.2,4.6,5.2,1.0,I,Inside Forward,0.621
Ahmed Basil,Iraq,560952.0,Al-Shorta,29.8,GK,Goalkeeper,50000.0,16,0,0.0,0.0,0.0,0.0,0.0,I,Goalkeeper,0.0
Merchas Doski,Iraq,530527.0,Viktoria Plzeň,26.5,DEF,Left-Back,50000.0,31,1,0.17,0.02,10.0,17.0,37.0,I,Full-Back,0.601
Zaid Ismail,Iraq,1132850.0,Al-Talaba,24.4,MID,Defensive Midfield,50000.0,6,0,0.03,0.05,10.4,18.0,22.2,I,Box-to-Box DM,0.471
Mustafa Saadoon,Iraq,952341.0,Al-Shorta,25.0,DEF,Right-Back,50000.0,17,0,0.02,0.01,21.2,29.0,48.0,I,Holding Full-Back,0.473
Frans Putros,Iraq,166460.0,Persib,32.9,DEF,Centre-Back,400000.0,28,0,0.08,0.05,5.35,7.65,45.2,I,Ball-Playing CB,0.424
Ørjan Nyland,Norway,73517.0,Sevilla,35.8,GK,Goalkeeper,900000.0,71,0,0.0,0.0,0.0,0.0,0.0,I,Goalkeeper,0.0
Morten Thorsby,Norway,226524.0,Cremonese,30.1,MID,Central Midfield,3000000.0,31,0,0.19,0.0,2.0,5.0,0.0,I,Pressing CM,0.43
Kristoffer Ajer,Norway,328658.0,Brentford,28.2,DEF,Centre-Back,16000000.0,52,2,0.0,0.05,12.0,21.0,7.0,I,Traditional CB,0.978
Leo Østigård,Norway,367284.0,Genoa,26.5,DEF,Centre-Back,10000000.0,38,1,0.03,0.16,16.01,15.68,32.55,I,Ball-Playing CB,0.37
David Møller Wolfe,Norway,661427.0,Wolverhampton Wanderers,24.1,DEF,Left-Back,4500000.0,22,1,0.0,0.21,6.0,5.0,27.0,I,Full-Back,0.485
Patrick Berg,Norway,308439.0,Bodø/Glimt,28.5,MID,Defensive Midfield,4500000.0,43,0,0.0,0.0,3.0,0.0,0.0,I,Box-to-Box DM,0.38
Alexander Sørloth,Norway,238407.0,Atlético Madrid,30.5,ATT,Centre-Forward,20000000.0,72,26,0.61,0.0,0.0,6.0,10.0,I,Poacher,0.843
Sander Berge,Norway,333014.0,Fulham,28.3,MID,Defensive Midfield,25000000.0,66,1,0.0,0.03,25.0,40.0,12.0,I,Deep-Lying Playmaker,0.565
Erling Haaland,Norway,418560.0,Manchester City,25.9,ATT,Centre-Forward,200000000.0,50,55,0.81,0.23,4.0,7.0,3.0,I,Poacher,0.443
Martin Ødegaard,Norway,316264.0,Arsenal,27.5,MID,Attacking Midfield,75000000.0,68,5,0.07,0.36,7.0,9.0,22.0,I,Attacking Midfielder,0.639
Jørgen Strand Larsen,Norway,429983.0,Crystal Palace,26.3,ATT,Centre-Forward,40000000.0,28,6,0.44,0.0,1.0,0.0,0.0,I,Target Forward,0.785
Sander Tangvik,Norway,549378.0,Hamburger SV,23.5,GK,Goalkeeper,50000.0,0,0,0.0,0.0,0.0,0.0,0.0,I,Goalkeeper,0.0
Egil Selvik,Norway,380744.0,Watford,28.9,GK,Goalkeeper,1300000.0,7,0,0.0,0.0,0.0,0.0,0.0,I,Goalkeeper,0.0
Fredrik Aursnes,Norway,223367.0,Benfica,30.5,MID,Central Midfield,17000000.0,22,1,0.13,0.08,25.0,32.0,90.0,I,Midfield Playmaker,0.47
Fredrik André Bjørkan,Norway,364938.0,Bodø/Glimt,27.8,DEF,Left-Back,1800000.0,21,1,0.0,0.28,19.0,20.0,25.0,I,Holding Full-Back,0.736
Marcus Holmgren Pedersen,Norway,268151.0,Torino,25.9,DEF,Centre-Back,50000.0,32,0,0.01,0.0,10.8,10.2,3.8,I,Traditional CB,0.432
Torbjørn Heggem,Norway,464469.0,Bologna,27.4,DEF,Centre-Back,50000.0,15,0,0.0,0.0,24.0,16.0,1.0,I,Stopper CB,0.816
Kristian Thorstvedt,Norway,564785.0,Sassuolo,27.2,MID,Central Midfield,8000000.0,37,4,0.13,0.13,25.0,16.0,12.0,I,Box-to-Box,0.547
Thelo Aasgaard,Norway,647384.0,Rangers,24.1,MID,Attacking Midfield,50000.0,8,5,0.02,0.0,13.4,20.4,21.0,I,Attacking Midfielder,0.329
Antonio Nusa,Norway,894914.0,RB Leipzig,21.1,MID,Left Winger,32000000.0,24,8,0.18,0.14,7.0,14.0,67.0,I,Traditional Winger,0.679
Andreas Schjelderup,Norway,670103.0,Benfica,22.0,MID,Left Winger,14000000.0,12,1,0.41,0.29,2.0,12.0,71.0,I,Inside Forward,0.411
Oscar Bobb,Norway,661207.0,Fulham,22.9,MID,Right Winger,25000000.0,20,2,0.0,0.0,4.0,5.0,4.0,I,Wide Playmaker,0.435
Jens Petter Hauge,Norway,422355.0,Bodø/Glimt,26.7,MID,Left Winger,2500000.0,15,1,0.26,0.1,10.69,12.96,12.01,I,Wide Playmaker,0.872
Sondre Langås,Norway,737837.0,Derby County,25.4,DEF,Centre-Back,50000.0,3,0,0.03,0.05,22.0,20.0,20.8,I,Stopper CB,0.644
Henrik Falchener,Norway,743088.0,Viking,23.1,DEF,Centre-Back,50000.0,1,0,0.07,0.03,7.4,8.6,2.6,I,Traditional CB,0.366
Julian Ryerson,Norway,370789.0,Borussia Dortmund,28.6,DEF,Right-Back,20000000.0,43,1,0.0,0.58,11.0,18.0,222.0,I,Attacking Wing-Back,0.257
Yehvann Diouf,Senegal,448632.0,Nice,26.6,GK,Goalkeeper,8000000.0,2,0,0.0,0.0,2.0,0.0,0.0,I,Goalkeeper,0.0
Mamadou Sarr,Senegal,910905.0,Chelsea,20.8,DEF,Centre-Back,25000000.0,8,0,0.0,0.0,1.0,0.0,0.0,I,Traditional CB,0.355
Kalidou Koulibaly,Senegal,93128.0,Al-Hilal,35.0,DEF,Centre-Back,12000000.0,103,2,0.0,0.0,9.0,10.0,1.0,I,Traditional CB,0.42
Abdoulaye Seck,Senegal,265383.0,Maccabi Haifa,34.0,DEF,Centre-Back,1500000.0,22,4,0.0,0.04,12.0,13.0,4.0,I,Traditional CB,0.498
Idrissa Gueye,Senegal,126665.0,Everton,36.7,MID,Defensive Midfield,1000000.0,131,7,0.0,0.0,3.0,3.0,4.0,I,Box-to-Box DM,0.383
Pathé Ciss,Senegal,525578.0,Rayo Vallecano,32.2,MID,Central Midfield,2000000.0,30,0,0.11,0.0,25.0,26.0,1.0,I,Box-to-Box,0.572
Assane Diao,Senegal,1061282.0,Como,20.8,ATT,Left Winger,12000000.0,5,0,0.22,0.11,2.0,4.0,24.0,I,Wide Playmaker,0.497
Lamine Camara,Senegal,918969.0,Monaco,22.4,MID,Central Midfield,30000000.0,33,7,0.05,0.22,37.0,30.0,92.0,I,Midfield Playmaker,0.481
Bamba Dieng,Senegal,822458.0,Lorient,26.2,ATT,Centre-Forward,4000000.0,23,2,0.73,0.08,2.0,2.0,2.0,I,Poacher,0.617
Sadio Mané,Senegal,200512.0,Al-Nassr,34.2,ATT,Left Winger,25000000.0,128,55,0.09,0.07,16.59,16.57,12.4,I,Traditional Winger,0.913
Nicolas Jackson,Senegal,776890.0,Bayern Munich,25.0,ATT,Centre-Forward,45000000.0,33,8,0.67,0.1,4.0,4.0,6.0,I,Poacher,0.594
Cherif Ndiaye,Senegal,480705.0,Samsunspor,30.4,ATT,Centre-Forward,3500000.0,19,4,0.47,0.07,0.0,9.0,3.0,I,Poacher,0.812
Iliman Ndiaye,Senegal,623570.0,Everton,26.3,ATT,Right Winger,45000000.0,40,4,0.22,0.11,15.0,38.0,50.0,I,Traditional Winger,0.465
Ismail Jakobs,Senegal,375137.0,Galatasaray,26.8,DEF,Left-Back,6000000.0,30,0,0.0,0.07,13.0,14.0,48.0,I,Full-Back,0.78
Krépin Diatta,Senegal,490426.0,Monaco,27.3,DEF,Right Midfield,6000000.0,61,2,0.0,0.09,15.0,16.0,39.0,I,Box-to-Box,0.781
Édouard Mendy,Senegal,442531.0,Al-Ahli,34.3,GK,Goalkeeper,10000000.0,57,0,0.0,0.0,0.0,0.0,0.0,I,Goalkeeper,0.0
Pape Matar Sarr,Senegal,568693.0,Tottenham Hotspur,23.7,MID,Central Midfield,35000000.0,40,4,0.13,0.2,13.0,21.0,7.0,I,Box-to-Box,0.817
Ismaïla Sarr,Senegal,410225.0,Crystal Palace,28.3,ATT,Right Winger,35000000.0,83,19,0.34,0.05,7.0,9.0,18.0,I,Wide Playmaker,0.724
Moussa Niakhaté,Senegal,291200.0,Lyon,30.3,DEF,Centre-Back,16000000.0,31,0,0.0,0.07,29.0,19.0,4.0,I,Stopper CB,0.543
Ibrahim Mbaye,Senegal,1185888.0,Paris Saint-Germain,18.4,ATT,Right Winger,25000000.0,11,3,0.19,0.19,4.0,7.0,15.0,I,Wide Playmaker,0.551
Habib Diarra,Senegal,876631.0,Sunderland,22.4,MID,Central Midfield,32000000.0,21,4,0.13,0.07,4.0,7.0,27.0,I,Pressing CM,0.427
Bara Sapoko Ndiaye,Senegal,1497653.0,Bayern Munich,18.4,MID,Central Midfield,50000.0,1,0,0.07,0.07,3.8,3.4,8.0,I,Pressing CM,0.417
Mory Diaw,Senegal,164904.0,Le Havre,33.0,GK,Goalkeeper,1800000.0,5,0,0.0,0.04,2.0,0.0,0.0,I,Goalkeeper,0.0
Antoine Mendy,Senegal,891998.0,Nice,22.0,DEF,Centre-Back,4000000.0,7,0,0.05,0.0,17.0,33.0,18.0,I,Stopper CB,0.482
El Hadji Malick Diouf,Senegal,1111589.0,West Ham United,21.4,DEF,Left-Back,50000.0,20,1,0.0,0.18,29.0,19.0,91.0,I,Holding Full-Back,0.657
Pape Gueye,Senegal,485963.0,Villarreal,27.4,MID,Central Midfield,6000000.0,41,5,0.19,0.09,32.0,20.0,14.0,I,Box-to-Box,0.496
Melvin Mastil,Algeria,,Stade Nyonnais,26.3,GK,,,3,0,,,,,,J,,0.5
Aïssa Mandi,Algeria,80293.0,Lille,34.6,DEF,Centre-Back,1800000.0,120,9,0.04,0.0,41.0,20.0,8.0,J,Stopper CB,0.425
Achref Abada,Algeria,949929.0,USM Alger,27.0,DEF,Centre-Back,50000.0,9,1,0.0,0.05,14.6,12.4,5.6,J,Traditional CB,0.538
Mohamed Amine Tougai,Algeria,592396.0,Espérance de Tunis,26.4,DEF,Centre-Back,50000.0,31,2,0.1,0.15,7.2,6.6,6.0,J,Traditional CB,0.559
Zineddine Belaïd,Algeria,625142.0,JS Kabylie,27.2,DEF,Centre-Back,1200000.0,13,1,0.06,0.07,10.39,8.31,29.01,J,Ball-Playing CB,0.662
Ramiz Zerrouki,Algeria,416660.0,Twente,28.0,MID,Defensive Midfield,9000000.0,54,3,0.11,0.04,31.0,37.0,71.0,J,Deep-Lying Playmaker,0.383
Riyad Mahrez,Algeria,171424.0,Al-Ahli,35.3,ATT,Right Winger,18000000.0,117,38,0.24,0.09,9.89,10.89,18.91,J,Wide Playmaker,0.726
Houssem Aouar,Algeria,395693.0,Al-Ittihad,27.9,MID,Attacking Midfield,10000000.0,23,6,0.04,0.08,31.0,29.0,81.0,J,Attacking Midfielder,0.557
Amine Gouiri,Algeria,418659.0,Marseille,26.3,ATT,Centre-Forward,28000000.0,24,12,0.55,0.24,3.0,8.0,37.0,J,Poacher,0.459
Farès Chaïbi,Algeria,855015.0,Eintracht Frankfurt,23.5,MID,Attacking Midfield,15000000.0,32,3,0.11,0.48,13.0,20.0,89.0,J,Advanced Playmaker,0.519
Anis Hadj Moussa,Algeria,917911.0,Feyenoord,24.3,ATT,Right Winger,2000000.0,16,3,0.32,0.24,8.0,14.0,182.0,J,Inside Forward,0.477
Nadhir Benbouali,Algeria,,Győri ETO,26.1,ATT,,,5,1,,,,,,J,,0.5
Jaouen Hadjam,Algeria,750903.0,Young Boys,23.2,DEF,Left-Back,2000000.0,19,3,0.38,0.12,2.87,4.71,3.0,J,Full-Back,0.38
Hicham Boudaoui,Algeria,560593.0,Nice,26.7,MID,Central Midfield,12000000.0,35,0,0.06,0.12,18.0,14.0,18.0,J,Box-to-Box,0.742
Rayan Aït-Nouri,Algeria,578391.0,Manchester City,25.0,DEF,Left-Back,40000000.0,31,0,0.0,0.21,13.0,20.0,19.0,J,Full-Back,0.847
Oussama Benbot,Algeria,437982.0,USM Alger,31.7,GK,Goalkeeper,50000.0,4,0,0.0,0.0,0.0,0.0,0.0,J,Goalkeeper,0.0
Rafik Belghali,Algeria,864306.0,Hellas Verona,24.0,DEF,Right-Back,7000000.0,14,1,0.11,0.0,14.0,10.0,55.0,J,Full-Back,0.735
Mohamed Amoura,Algeria,746910.0,VfL Wolfsburg,26.1,ATT,Centre-Forward,32000000.0,48,19,0.38,0.14,7.0,22.0,34.0,J,Poacher,0.869
Nabil Bentaleb,Algeria,245537.0,Lille,31.5,MID,Defensive Midfield,5000000.0,62,6,0.15,0.15,14.0,8.0,21.0,J,Box-to-Box DM,0.736
Adil Boulbina,Algeria,748443.0,Al-Duhail,23.1,ATT,Left Winger,50000.0,11,4,0.26,0.06,12.4,12.2,3.4,J,Wide Playmaker,0.738
Ramy Bensebaini,Algeria,284732.0,Borussia Dortmund,31.2,DEF,Centre-Back,7000000.0,82,9,0.29,0.12,18.0,14.0,11.0,J,Traditional CB,0.813
Ibrahim Maza,Algeria,905011.0,Bayer Leverkusen,20.5,MID,Attacking Midfield,600000.0,18,2,0.16,0.22,15.0,22.0,56.0,J,Attacking Midfielder,0.72
Luca Zidane,Algeria,283489.0,Granada,28.1,GK,Goalkeeper,2000000.0,7,0,0.0,0.0,0.0,0.0,0.0,J,Goalkeeper,0.0
Yacine Titraoui,Algeria,748445.0,Charleroi,22.9,MID,Central Midfield,5000000.0,5,0,0.12,0.3,2.77,11.03,31.25,J,Pressing CM,0.716
Farès Ghedjemis,Algeria,1292917.0,Frosinone,23.8,ATT,Central Midfield,50000.0,1,1,0.0,0.0,15.0,24.0,45.0,J,Box-to-Box,0.703
Samir Chergui,Algeria,668167.0,Paris FC,27.3,DEF,Centre-Back,50000.0,6,0,0.08,0.0,9.0,12.0,6.0,J,Traditional CB,0.455
Juan Musso,Argentina,242359.0,Atlético Madrid,32.1,GK,Goalkeeper,5000000.0,4,0,0.0,0.0,0.0,0.0,0.0,J,Goalkeeper,0.0
Marcos Senesi,Argentina,469781.0,Bournemouth,29.1,DEF,Centre-Back,22000000.0,3,0,0.0,0.15,46.0,31.0,27.0,J,Stopper CB,0.73
Nicolás Tagliafico,Argentina,131225.0,Lyon,33.8,DEF,Left-Back,8000000.0,76,1,0.0,0.21,17.0,14.0,20.0,J,Full-Back,0.806
Gonzalo Montiel,Argentina,402733.0,River Plate,29.4,DEF,Right-Back,4500000.0,39,2,0.06,0.06,20.92,25.91,36.46,J,Holding Full-Back,0.499
Leandro Paredes,Argentina,166237.0,Boca Juniors,32.0,MID,Defensive Midfield,5000000.0,77,5,0.08,0.15,15.59,19.66,15.57,J,Box-to-Box DM,0.894
Lisandro Martínez,Argentina,480762.0,Manchester United,28.4,DEF,Centre-Back,50000000.0,28,1,0.0,0.0,11.0,8.0,2.0,J,Traditional CB,0.406
Rodrigo De Paul,Argentina,255901.0,Inter Miami CF,32.0,MID,Central Midfield,15000000.0,87,2,0.0,0.3,5.0,5.0,30.0,J,Pressing CM,0.719
Valentín Barco,Argentina,849410.0,Strasbourg,21.9,MID,Central Midfield,13000000.0,4,2,0.04,0.18,13.0,33.0,101.0,J,Midfield Playmaker,0.376
Julián Alvarez,Argentina,576024.0,Atlético Madrid,26.4,ATT,Centre-Forward,100000000.0,51,14,0.38,0.19,3.0,13.0,86.0,J,Poacher,0.649
Lionel Messi,Argentina,28003.0,Inter Miami CF,39.0,ATT,Right Winger,35000000.0,199,117,1.08,0.59,4.0,9.0,62.0,J,Inside Forward,0.375
Giovani Lo Celso,Argentina,348795.0,Real Betis,30.2,MID,Attacking Midfield,16000000.0,67,4,0.15,0.23,5.0,11.0,51.0,J,Attacking Midfielder,0.661
Gerónimo Rulli,Argentina,229604.0,Marseille,34.1,GK,Goalkeeper,9000000.0,8,0,0.0,0.0,0.0,0.0,0.0,J,Goalkeeper,0.0
Cristian Romero,Argentina,355915.0,Tottenham Hotspur,28.1,DEF,Centre-Back,60000000.0,51,3,0.19,0.05,31.0,30.0,1.0,J,Stopper CB,0.385
Exequiel Palacios,Argentina,401578.0,Bayer Leverkusen,27.7,MID,Central Midfield,30000000.0,40,0,0.0,0.1,6.0,9.0,2.0,J,Pressing CM,0.523
Nicolás González,Argentina,,Atlético Madrid,28.2,MID,,,51,6,,,,,,J,,0.5
Thiago Almada,Argentina,576028.0,Atlético Madrid,25.1,ATT,Left Winger,20000000.0,16,5,0.23,0.08,7.0,16.0,35.0,J,Traditional Winger,0.611
Giuliano Simeone,Argentina,742201.0,Atlético Madrid,23.5,ATT,Right Winger,40000000.0,13,2,0.18,0.27,19.0,23.0,45.0,J,Traditional Winger,0.637
Nico Paz,Argentina,948294.0,Como,21.8,ATT,Attacking Midfield,65000000.0,9,1,0.36,0.12,8.86,13.87,17.08,J,Attacking Midfielder,0.647
Nicolás Otamendi,Argentina,54781.0,Benfica,38.3,DEF,Centre-Back,1000000.0,132,8,0.07,0.0,43.0,29.0,5.0,J,Stopper CB,0.363
Alexis Mac Allister,Argentina,534033.0,Liverpool,27.5,MID,Central Midfield,85000000.0,46,6,0.08,0.16,17.0,23.0,19.0,J,Box-to-Box,0.527
José Manuel López,Argentina,844797.0,Palmeiras,25.5,ATT,Centre-Forward,50000.0,5,0,0.09,0.07,15.0,13.4,6.2,J,False Nine,0.666
Lautaro Martínez,Argentina,406625.0,Inter Milan,28.8,ATT,Centre-Forward,85000000.0,77,37,0.74,0.19,4.0,10.0,16.0,J,Poacher,0.448
Emiliano Martínez,Argentina,111873.0,Aston Villa,33.8,GK,Goalkeeper,15000000.0,59,0,0.0,0.0,0.0,0.0,0.0,J,Goalkeeper,0.0
Enzo Fernández,Argentina,648195.0,Chelsea,25.4,MID,Central Midfield,85000000.0,42,6,0.26,0.1,19.0,23.0,71.0,J,Midfield Playmaker,0.804
Facundo Medina,Argentina,474800.0,Marseille,27.0,DEF,Centre-Back,20000000.0,9,0,0.0,0.08,17.0,12.0,13.0,J,Traditional CB,0.665
Nahuel Molina,Argentina,424042.0,Atlético Madrid,28.2,DEF,Right-Back,15000000.0,58,1,0.14,0.14,14.0,23.0,47.0,J,Holding Full-Back,0.63
Alexander Schlager,Austria,186374.0,Red Bull Salzburg,30.4,GK,Goalkeeper,50000.0,26,0,0.0,0.0,0.0,0.0,0.0,J,Goalkeeper,0.0
David Affengruber,Austria,452483.0,Elche,25.2,DEF,Centre-Back,50000.0,1,0,0.04,0.04,45.0,41.0,7.0,J,Stopper CB,0.349
Kevin Danso,Austria,263236.0,Tottenham Hotspur,27.7,DEF,Centre-Back,22000000.0,32,0,0.0,0.0,16.0,10.0,7.0,J,Traditional CB,0.512
Xaver Schlager,Austria,223979.0,RB Leipzig,28.7,MID,Central Midfield,28000000.0,51,4,0.1,0.05,7.0,24.0,10.0,J,Pressing CM,0.741
Stefan Posch,Austria,223974.0,Mainz 05,29.1,DEF,Centre-Back,14000000.0,52,5,0.23,0.0,4.0,3.0,10.0,J,Traditional CB,0.367
Nicolas Seiwald,Austria,404950.0,RB Leipzig,25.1,MID,Defensive Midfield,16000000.0,47,1,0.0,0.07,60.0,43.0,5.0,J,Deep-Lying Playmaker,0.416
Marko Arnautović,Austria,41384.0,Red Star Belgrade,37.1,ATT,Centre-Forward,2500000.0,133,47,0.12,0.06,5.51,5.86,2.91,J,Target Forward,0.452
David Alaba,Austria,59016.0,Real Madrid,34.0,DEF,Centre-Back,20000000.0,113,15,0.0,0.0,0.0,4.0,0.0,J,Traditional CB,0.362
Marcel Sabitzer,Austria,106987.0,Borussia Dortmund,32.2,MID,Central Midfield,7000000.0,98,26,0.05,0.11,18.0,16.0,37.0,J,Box-to-Box,0.632
Florian Grillitsch,Austria,195736.0,Braga,30.8,MID,Defensive Midfield,2000000.0,58,1,0.08,0.08,20.0,13.0,7.0,J,Box-to-Box DM,0.86
Michael Gregoritsch,Austria,120205.0,FC Augsburg,32.1,ATT,Centre-Forward,1500000.0,75,24,0.47,0.24,3.0,4.0,5.0,J,Poacher,0.548
Florian Wiegele,Austria,393999.0,Viktoria Plzeň,25.2,GK,Goalkeeper,50000.0,1,0,0.0,0.0,0.0,0.0,0.0,J,Goalkeeper,0.0
Patrick Pentz,Austria,223972.0,Brøndby,29.4,GK,Goalkeeper,2200000.0,18,0,0.0,0.0,3.0,0.0,0.0,J,Goalkeeper,0.0
